time,accident num,accident type,holiday,percipitation,visibility,wind,wind direction,fog,rain,sun rise,sun set
1/12/2013 0:00,0,NONE,0,0,10,5.75,340,0,0,0,0
1/12/2013 4:00,0,NONE,0,0,10,5.75,310,0,0,1,0
1/12/2013 8:00,0,NONE,0,0,2.5,12.66,80,1,1,0,0
1/12/2013 12:00,2,A1,0,0,5,6.91,310,1,2,0,0
1/12/2013 16:00,0,NONE,0,0,2,6.91,330,1,1,0,1
1/12/2013 20:00,0,NONE,0,0.1,6,5.75,10,1,1,0,0
2/12/2013 0:00,0,NONE,1,0,0.125,6.91,280,1,0,0,0
2/12/2013 4:00,0,NONE,1,0,0.75,8.05,280,1,1,1,0
2/12/2013 8:00,1,A1,1,0,5,12.66,300,1,0,0,0
2/12/2013 12:00,1,A1,1,0,10,8.05,270,0,0,0,0
2/12/2013 16:00,0,NONE,1,0,10,5.75,320,0,0,0,1
2/12/2013 20:00,0,NONE,1,0,10,3.44,360,0,0,0,0
3/12/2013 0:00,0,NONE,0,0,10,0,0,0,0,0,0
3/12/2013 4:00,1,A1,0,0,10,0,0,0,0,1,0
3/12/2013 8:00,0,NONE,0,0,10,9.22,150,0,0,0,0
3/12/2013 12:00,0,NONE,0,0,10,10.36,130,0,0,0,0
3/12/2013 16:00,2,A1,0,0,10,9.22,150,0,0,0,1
3/12/2013 20:00,0,NONE,0,0,10,5.75,0,0,0,0,0
4/12/2013 0:00,0,NONE,0,0,10,3.44,190,0,0,0,0
4/12/2013 4:00,0,NONE,0,0,10,0,0,0,0,1,0
4/12/2013 8:00,0,NONE,0,0,10,13.8,140,0,0,0,0
4/12/2013 12:00,0,NONE,0,0,10,11.5,130,0,0,0,0
4/12/2013 16:00,0,NONE,0,0,9,6.91,140,0,0,0,1
4/12/2013 20:00,0,NONE,0,0,10,6.91,130,0,0,0,0
5/12/2013 0:00,0,NONE,0,0,10,9.22,100,0,0,0,0
5/12/2013 4:00,0,NONE,0,0,10,11.5,120,0,0,1,0
5/12/2013 8:00,0,NONE,0,0,10,16.11,130,0,0,0,0
5/12/2013 12:00,0,NONE,0,0,10,16.11,130,0,0,0,0
5/12/2013 16:00,1,A1,0,0,10,11.5,130,1,0,0,1
5/12/2013 20:00,0,NONE,0,0,10,14.97,120,0,0,0,0
6/12/2013 0:00,0,NONE,0,0,10,14.97,130,0,0,0,0
6/12/2013 4:00,1,A1,0,0,10,16.11,120,0,0,1,0
6/12/2013 8:00,0,NONE,0,0,10,17.27,140,0,0,0,0
6/12/2013 12:00,0,NONE,0,0,10,16.11,140,0,0,0,0
6/12/2013 16:00,1,A1,0,0,10,9.22,140,0,0,0,1
6/12/2013 20:00,2,A1,0,0,10,10.36,120,0,0,0,0
7/12/2013 0:00,0,NONE,0,0,10,11.5,120,0,0,0,0
7/12/2013 4:00,0,NONE,0,0,10,9.22,140,0,0,1,0
7/12/2013 8:00,1,A1,0,0,10,12.66,130,0,0,0,0
7/12/2013 12:00,0,NONE,0,0,10,12.66,130,0,0,0,0
7/12/2013 16:00,0,NONE,0,0,10,10.36,100,0,0,0,1
7/12/2013 20:00,0,NONE,0,0,10,18.41,100,0,0,0,0
8/12/2013 0:00,0,NONE,0,0,10,21.85,110,0,0,0,0
8/12/2013 4:00,0,NONE,0,0,10,13.8,120,0,0,1,0
8/12/2013 8:00,0,NONE,0,0,10,17.27,130,0,0,0,0
8/12/2013 12:00,0,NONE,0,0,10,17.27,140,0,0,0,0
8/12/2013 16:00,1,A1,0,0,10,14.97,120,0,0,0,1
8/12/2013 20:00,0,NONE,0,0,10,19.57,130,0,0,0,0
9/12/2013 0:00,0,NONE,0,0,10,18.41,130,0,0,0,0
9/12/2013 4:00,0,NONE,0,0,10,13.8,130,0,0,1,0
9/12/2013 8:00,0,NONE,0,0,10,17.27,140,0,0,0,0
9/12/2013 12:00,0,NONE,0,0,10,17.27,130,0,0,0,0
9/12/2013 16:00,1,A1,0,0,10,10.36,130,0,0,0,1
9/12/2013 20:00,0,NONE,0,0,10,13.8,120,0,0,0,0
10/12/2013 0:00,0,NONE,0,0,10,13.8,130,0,0,0,0
10/12/2013 4:00,0,NONE,0,0,10,9.22,140,0,0,1,0
10/12/2013 8:00,0,NONE,0,0,10,13.8,140,0,0,0,0
10/12/2013 12:00,0,NONE,0,0,10,12.66,150,0,0,0,0
10/12/2013 16:00,1,A1,0,0,10,10.36,140,0,0,0,1
10/12/2013 20:00,0,NONE,0,0,10,8.05,130,0,0,0,0
11/12/2013 0:00,0,NONE,0,0,10,4.61,100,0,0,0,0
11/12/2013 4:00,0,NONE,0,0,10,4.61,330,0,0,1,0
11/12/2013 8:00,0,NONE,0,0,10,12.66,90,0,0,0,0
11/12/2013 12:00,0,NONE,0,0,10,12.66,100,0,0,0,0
11/12/2013 16:00,0,NONE,0,0,10,8.05,90,0,0,0,1
11/12/2013 20:00,1,A1,0,0,10,4.61,70,0,0,0,0
12/12/2013 0:00,0,NONE,0,0,10,6.91,100,0,0,0,0
12/12/2013 4:00,0,NONE,0,0,10,6.91,350,0,0,1,0
12/12/2013 8:00,2,A1,0,0,10,12.66,340,0,0,0,0
12/12/2013 12:00,0,NONE,0,0,10,16.11,40,0,0,0,0
12/12/2013 16:00,1,A1,0,0,10,11.5,340,0,0,0,1
12/12/2013 20:00,0,NONE,0,0,10,16.11,40,0,0,0,0
00:00 13/12/2013,0,NONE,0,0,10,16.11,50,0,0,0,0
04:00 13/12/2013,0,NONE,0,0,10,14.97,70,0,0,1,0
08:00 13/12/2013,0,NONE,0,0,10,14.97,80,0,0,0,0
12:00 13/12/2013,0,NONE,0,0.23,7,17.27,70,0,1,0,0
16:00 13/12/2013,0,NONE,0,0,7,23.02,90,0,1,0,1
20:00 13/12/2013,0,NONE,0,0.01,10,19.57,110,0,1,0,0
00:00 14/12/2013,0,NONE,0,0,10,19.57,110,0,0,0,0
04:00 14/12/2013,0,NONE,0,0,10,17.27,120,0,0,1,0
08:00 14/12/2013,0,NONE,0,0,10,19.57,140,0,0,0,0
12:00 14/12/2013,0,NONE,0,0,10,18.41,140,0,0,0,0
16:00 14/12/2013,0,NONE,0,0,10,12.66,160,0,0,0,1
20:00 14/12/2013,0,NONE,0,0.001,10,9.22,180,0,0,0,0
00:00 15/12/2013,0,NONE,0,0,10,6.91,180,0,0,0,0
04:00 15/12/2013,0,NONE,0,0,10,8.05,190,0,0,1,0
08:00 15/12/2013,0,NONE,0,0,10,12.66,230,0,0,0,0
12:00 15/12/2013,1,A1,0,0,10,13.8,230,0,0,0,0
16:00 15/12/2013,0,NONE,0,0,10,9.22,280,0,0,0,1
20:00 15/12/2013,0,NONE,0,0,10,5.75,330,0,0,0,0
00:00 16/12/2013,0,NONE,0,0,10,9.22,330,0,0,0,0
04:00 16/12/2013,0,NONE,0,0,10,10.36,340,0,0,1,0
08:00 16/12/2013,3,A1,0,0,10,9.22,340,0,0,0,0
12:00 16/12/2013,1,A1,0,0,10,10.36,340,0,0,0,0
16:00 16/12/2013,0,NONE,0,0,10,6.91,10,0,0,0,1
20:00 16/12/2013,0,NONE,0,0,10,9.22,330,0,0,0,0
00:00 17/12/2013,0,NONE,0,0,10,10.36,320,0,0,0,0
04:00 17/12/2013,0,NONE,0,0,9,8.05,340,0,0,1,0
08:00 17/12/2013,2,A1,0,0,10,13.8,40,0,0,0,0
12:00 17/12/2013,0,NONE,0,0,10,11.5,60,0,0,0,0
16:00 17/12/2013,0,NONE,0,0,10,10.36,40,0,0,0,1
20:00 17/12/2013,0,NONE,0,0,10,4.61,40,0,0,0,0
00:00 18/12/2013,0,NONE,0,0,10,5.75,340,0,0,0,0
04:00 18/12/2013,1,A1,0,0,10,9.22,340,0,0,1,0
08:00 18/12/2013,0,NONE,0,0,10,12.66,340,0,0,0,0
12:00 18/12/2013,0,NONE,0,0,10,13.8,20,0,0,0,0
16:00 18/12/2013,0,NONE,0,0,10,11.5,20,0,0,0,1
20:00 18/12/2013,0,NONE,0,0,10,8.05,350,0,0,0,0
00:00 19/12/2013,0,NONE,0,0,10,3.44,330,0,0,0,0
04:00 19/12/2013,0,NONE,0,0,10,9.22,70,0,0,1,0
08:00 19/12/2013,2,A1,0,0,10,14.97,90,0,0,0,0
12:00 19/12/2013,0,NONE,0,0,10,17.27,100,0,0,0,0
16:00 19/12/2013,0,NONE,0,0,10,13.8,90,0,0,0,1
20:00 19/12/2013,0,NONE,0,0,10,13.8,110,0,0,0,0
00:00 20/12/2013,0,NONE,0,0,10,14.97,100,0,0,0,0
04:00 20/12/2013,0,NONE,0,0,10,17.27,100,0,0,1,0
08:00 20/12/2013,0,NONE,0,0,10,17.27,110,0,0,0,0
12:00 20/12/2013,0,NONE,0,0,10,14.97,120,0,0,0,0
16:00 20/12/2013,0,NONE,0,0,10,16.11,110,0,0,0,1
20:00 20/12/2013,0,NONE,0,0,10,17.27,100,0,0,0,0
00:00 21/12/2013,1,A1,0,0,10,19.57,120,0,0,0,0
04:00 21/12/2013,0,NONE,0,0,10,18.41,120,0,0,1,0
08:00 21/12/2013,0,NONE,0,0,10,19.57,130,0,0,0,0
12:00 21/12/2013,0,NONE,0,0,10,18.41,120,0,0,0,0
16:00 21/12/2013,1,A1,0,0,10,14.97,120,0,0,0,1
20:00 21/12/2013,0,NONE,0,0,10,19.57,130,0,0,0,0
00:00 22/12/2013,0,NONE,0,0,10,20.71,130,0,0,0,0
04:00 22/12/2013,0,NONE,0,0,10,17.27,140,0,0,1,0
08:00 22/12/2013,0,NONE,0,0,10,19.57,130,0,0,0,0
12:00 22/12/2013,0,NONE,0,0.001,10,17.27,150,0,0,0,0
16:00 22/12/2013,0,NONE,0,0,10,13.8,120,0,0,0,1
20:00 22/12/2013,0,NONE,0,0,10,16.11,120,0,0,0,0
00:00 23/12/2013,0,NONE,0,0,10,18.41,130,0,0,0,0
04:00 23/12/2013,0,NONE,0,0,10,14.97,140,0,0,1,0
08:00 23/12/2013,0,NONE,0,0,10,17.27,140,0,0,0,0
12:00 23/12/2013,0,NONE,0,0,10,18.41,140,0,0,0,0
16:00 23/12/2013,0,NONE,0,0,10,11.5,140,0,0,0,1
20:00 23/12/2013,0,NONE,0,0,10,3.44,190,0,0,0,0
00:00 24/12/2013,0,NONE,1,0,10,0,0,0,0,0,0
04:00 24/12/2013,0,NONE,1,0,10,4.61,290,0,0,1,0
08:00 24/12/2013,0,NONE,1,0,10,6.91,260,0,0,0,0
12:00 24/12/2013,0,NONE,1,0,10,10.36,330,0,0,0,0
16:00 24/12/2013,0,NONE,1,0,10,14.97,10,0,0,0,1
20:00 24/12/2013,0,NONE,1,0,10,11.5,40,0,0,0,0
00:00 25/12/2013,0,NONE,1,0,10,16.11,60,0,0,0,0
04:00 25/12/2013,0,NONE,1,0,10,17.27,50,0,0,1,0
08:00 25/12/2013,0,NONE,1,0,10,19.57,50,0,0,0,0
12:00 25/12/2013,0,NONE,1,0.001,10,17.27,60,0,1,0,0
16:00 25/12/2013,0,NONE,1,0,10,14.97,60,0,0,0,1
20:00 25/12/2013,0,NONE,1,0,8,20.71,90,0,0,0,0
00:00 26/12/2013,1,A1,0,0.001,10,14.97,60,0,0,0,0
04:00 26/12/2013,0,NONE,0,0,10,14.97,60,0,0,1,0
08:00 26/12/2013,0,NONE,0,0,10,12.66,60,0,0,0,0
12:00 26/12/2013,0,NONE,0,0.05,6,12.66,50,1,1,0,0
16:00 26/12/2013,1,A1,0,0,10,8.05,60,0,0,0,1
20:00 26/12/2013,0,NONE,0,0.001,10,9.22,70,0,0,0,0
00:00 27/12/2013,0,NONE,0,0,10,9.22,70,0,0,0,0
04:00 27/12/2013,0,NONE,0,0,10,10.36,60,0,0,1,0
08:00 27/12/2013,0,NONE,0,0,10,17.27,90,0,0,0,0
12:00 27/12/2013,0,NONE,0,0,10,14.97,70,0,0,0,0
16:00 27/12/2013,0,NONE,0,0,10,16.11,60,0,0,0,1
20:00 27/12/2013,0,NONE,0,0,10,13.8,70,0,0,0,0
00:00 28/12/2013,3,A1,0,0.001,10,13.8,60,0,0,0,0
04:00 28/12/2013,0,NONE,0,0,10,16.11,100,0,0,1,0
08:00 28/12/2013,0,NONE,0,0,10,19.57,100,0,0,0,0
12:00 28/12/2013,0,NONE,0,0.001,9,18.41,110,0,1,0,0
16:00 28/12/2013,0,NONE,0,0,10,17.27,110,0,0,0,1
20:00 28/12/2013,0,NONE,0,0,10,20.71,130,0,0,0,0
00:00 29/12/2013,0,NONE,0,0,10,13.8,140,0,0,0,0
04:00 29/12/2013,0,NONE,0,0,10,14.97,150,0,0,1,0
08:00 29/12/2013,0,NONE,0,0,10,14.97,170,0,0,0,0
12:00 29/12/2013,0,NONE,0,0.001,10,18.41,190,0,0,0,0
16:00 29/12/2013,0,NONE,0,0,10,10.36,210,0,0,0,1
20:00 29/12/2013,0,NONE,0,0,10,5.75,200,0,0,0,0
00:00 30/12/2013,0,NONE,0,0,5,5.75,240,1,0,0,0
04:00 30/12/2013,0,NONE,0,0,7,4.61,230,0,0,1,0
08:00 30/12/2013,0,NONE,0,0.001,7,9.22,310,0,1,0,0
12:00 30/12/2013,1,A1,0,0,10,4.61,260,0,0,0,0
16:00 30/12/2013,2,A1,0,0,10,6.91,60,0,0,0,1
20:00 30/12/2013,0,NONE,0,0,10,9.22,360,0,0,0,0
00:00 31/12/2013,1,A1,1,0,10,9.22,340,0,0,0,0
04:00 31/12/2013,0,NONE,1,0,10,6.91,350,0,1,1,0
08:00 31/12/2013,0,NONE,1,0,10,17.27,40,0,0,0,0
12:00 31/12/2013,0,NONE,1,0,10,16.11,40,0,0,0,0
16:00 31/12/2013,1,A1,1,0,10,13.8,70,0,0,0,1
20:00 31/12/2013,1,A1,1,0,10,16.11,60,0,0,0,0
1/1/2014 0:00,2,A1,1,0.01,9,17.27,90,0,1,0,0
1/1/2014 4:00,1,A1,1,0,10,16.11,90,0,0,1,0
1/1/2014 8:00,1,A1,1,0.02,8,18.41,120,0,1,0,0
1/1/2014 12:00,0,NONE,1,0.02,7,18.41,120,0,1,0,0
1/1/2014 16:00,1,A1,1,0,10,12.66,130,0,0,0,1
1/1/2014 20:00,0,NONE,1,0,10,9.22,140,0,0,0,0
2/1/2014 0:00,0,NONE,0,0,10,9.22,160,0,0,0,0
2/1/2014 4:00,0,NONE,0,0,10,6.91,170,0,0,1,0
2/1/2014 8:00,0,NONE,0,0,10,14.97,180,0,0,0,0
2/1/2014 12:00,0,NONE,0,0,10,13.8,180,0,0,0,0
2/1/2014 16:00,0,NONE,0,0,10,11.5,230,0,0,0,1
2/1/2014 20:00,0,NONE,0,0,9,8.05,240,0,0,0,0
3/1/2014 0:00,0,NONE,0,0,9,12.66,260,0,0,0,0
3/1/2014 4:00,0,NONE,0,0,10,13.8,330,0,0,1,0
3/1/2014 8:00,0,NONE,0,0,10,12.66,340,0,0,0,0
3/1/2014 12:00,0,NONE,0,0,10,14.97,20,0,0,0,0
3/1/2014 16:00,1,A1,0,0,10,10.36,360,0,0,0,1
3/1/2014 20:00,1,A1,0,0,10,17.27,80,0,0,0,0
4/1/2014 0:00,0,NONE,0,0,10,17.27,90,0,0,0,0
4/1/2014 4:00,0,NONE,0,0,10,16.11,80,0,0,1,0
4/1/2014 8:00,0,NONE,0,0.001,10,12.66,100,0,1,0,0
4/1/2014 12:00,0,NONE,0,0.02,10,12.66,90,0,1,0,0
4/1/2014 16:00,0,NONE,0,0,10,11.5,70,0,0,0,1
4/1/2014 20:00,0,NONE,0,0,10,14.97,100,0,0,0,0
5/1/2014 0:00,0,NONE,0,0,10,14.97,120,0,0,0,0
5/1/2014 4:00,2,A1,0,0,10,19.57,130,0,0,1,0
5/1/2014 8:00,0,NONE,0,0,10,14.97,150,0,0,0,0
5/1/2014 12:00,0,NONE,0,0.02,9,14.97,170,0,1,0,0
5/1/2014 16:00,1,A1,0,0,10,8.05,220,0,0,0,1
5/1/2014 20:00,0,NONE,0,0,10,4.61,0,0,0,0,0
6/1/2014 0:00,0,NONE,0,0,10,4.61,200,0,0,0,0
6/1/2014 4:00,0,NONE,0,0,10,4.61,230,0,0,1,0
6/1/2014 8:00,0,NONE,0,0,10,9.22,220,0,0,0,0
6/1/2014 12:00,2,A1,0,0,10,10.36,230,0,0,0,0
6/1/2014 16:00,0,NONE,0,0,10,0,0,0,0,0,1
6/1/2014 20:00,0,NONE,0,0,10,17.27,330,0,0,0,0
7/1/2014 0:00,0,NONE,0,0,10,13.8,340,0,0,0,0
7/1/2014 4:00,0,NONE,0,0,10,16.11,330,0,0,1,0
7/1/2014 8:00,0,NONE,0,0,10,16.11,330,0,0,0,0
7/1/2014 12:00,2,A1,0,0,10,14.97,350,0,0,0,0
7/1/2014 16:00,2,A1,0,0,10,13.8,350,0,1,0,1
7/1/2014 20:00,0,NONE,0,0,6,11.5,340,1,1,0,0
8/1/2014 0:00,0,NONE,0,0.01,7,9.22,330,0,1,0,0
8/1/2014 4:00,0,NONE,0,0,8,17.27,70,0,0,1,0
8/1/2014 8:00,0,NONE,0,0.01,5,20.71,70,1,1,0,0
8/1/2014 12:00,0,NONE,0,0.12,1.75,18.41,50,1,1,0,0
8/1/2014 16:00,3,A1,0,0,8,19.57,70,0,1,0,1
8/1/2014 20:00,0,NONE,0,0.01,8,16.11,70,0,1,0,0
9/1/2014 0:00,0,NONE,0,0,10,0,0,0,0,0,0
9/1/2014 4:00,0,NONE,0,0.07,2.5,17.27,70,1,1,1,0
9/1/2014 8:00,0,NONE,0,0.01,2,14.97,80,1,1,0,0
9/1/2014 12:00,0,NONE,0,0.11,3,12.66,60,1,1,0,0
9/1/2014 16:00,0,NONE,0,0,10,10.36,120,0,0,0,1
9/1/2014 20:00,0,NONE,0,0,10,16.11,140,0,0,0,0
10/1/2014 0:00,0,NONE,0,0,10,12.66,130,0,0,0,0
10/1/2014 4:00,2,A1,0,0,10,12.66,110,0,0,1,0
10/1/2014 8:00,1,A1,0,0,10,20.71,140,0,0,0,0
10/1/2014 12:00,0,NONE,0,0,10,16.11,130,0,0,0,0
10/1/2014 16:00,0,NONE,0,0,10,12.66,130,0,0,0,1
10/1/2014 20:00,0,NONE,0,0,10,9.22,110,0,0,0,0
11/1/2014 0:00,0,NONE,0,0,10,12.66,150,0,0,0,0
11/1/2014 4:00,0,NONE,0,0,10,13.8,160,0,0,1,0
11/1/2014 8:00,0,NONE,0,0,10,16.11,170,0,0,0,0
11/1/2014 12:00,0,NONE,0,0,10,16.11,160,0,0,0,0
11/1/2014 16:00,1,A1,0,0,10,13.8,180,0,0,0,1
11/1/2014 20:00,0,NONE,0,0,10,5.75,250,0,0,0,0
12/1/2014 0:00,0,NONE,0,0,8,9.22,220,0,0,0,0
12/1/2014 4:00,0,NONE,0,0,10,9.22,330,0,0,1,0
12/1/2014 8:00,0,NONE,0,0,10,12.66,330,0,0,0,0
12/1/2014 12:00,0,NONE,0,0,10,12.66,80,0,0,0,0
12/1/2014 16:00,0,NONE,0,0,10,11.5,40,0,0,0,1
12/1/2014 20:00,0,NONE,0,0,10,9.22,80,0,0,0,0
00:00 13/01/2014,0,NONE,0,0,10,10.36,90,0,0,0,0
04:00 13/01/2014,0,NONE,0,0,10,10.36,130,0,0,1,0
08:00 13/01/2014,0,NONE,0,0,10,14.97,130,0,0,0,0
12:00 13/01/2014,0,NONE,0,0,10,13.8,130,0,0,0,0
16:00 13/01/2014,0,NONE,0,0,10,11.5,130,0,0,0,1
20:00 13/01/2014,0,NONE,0,0,10,6.91,140,0,0,0,0
00:00 14/01/2014,0,NONE,0,0,10,4.61,170,0,0,0,0
04:00 14/01/2014,0,NONE,0,0,10,4.61,200,0,0,1,0
08:00 14/01/2014,0,NONE,0,0,10,14.97,210,0,0,0,0
12:00 14/01/2014,1,A1,0,0,10,14.97,240,0,0,0,0
16:00 14/01/2014,0,NONE,0,0,10,10.36,250,0,0,0,1
20:00 14/01/2014,0,NONE,0,0,10,6.91,320,0,0,0,0
00:00 15/01/2014,0,NONE,0,0,10,4.61,330,0,0,0,0
04:00 15/01/2014,0,NONE,0,0,4,14.97,290,1,1,1,0
08:00 15/01/2014,0,NONE,0,0.02,9,13.8,300,0,0,0,0
12:00 15/01/2014,0,NONE,0,0,8,11.5,290,0,0,0,0
16:00 15/01/2014,0,NONE,0,0,10,12.66,300,0,0,0,1
20:00 15/01/2014,0,NONE,0,0.001,10,6.91,320,0,1,0,0
00:00 16/01/2014,0,NONE,0,0,10,4.61,230,0,0,0,0
04:00 16/01/2014,0,NONE,0,0,10,14.97,320,0,0,1,0
08:00 16/01/2014,0,NONE,0,0.01,10,17.27,320,0,0,0,0
12:00 16/01/2014,0,NONE,0,0,10,18.41,290,0,0,0,0
16:00 16/01/2014,0,NONE,0,0,10,13.8,330,0,0,0,1
20:00 16/01/2014,0,NONE,0,0,10,4.61,320,0,0,0,0
00:00 17/01/2014,0,NONE,0,0,10,5.75,300,0,0,0,0
04:00 17/01/2014,0,NONE,0,0,10,6.91,320,0,0,1,0
08:00 17/01/2014,0,NONE,0,0,10,6.91,300,0,0,0,0
12:00 17/01/2014,2,A1,0,0,10,5.75,340,0,0,0,0
16:00 17/01/2014,0,NONE,0,0,10,8.05,310,0,0,0,1
20:00 17/01/2014,0,NONE,0,0,10,5.75,310,0,0,0,0
00:00 18/01/2014,1,A1,0,0,10,8.05,310,0,0,0,0
04:00 18/01/2014,0,NONE,0,0,10,0,0,0,0,1,0
08:00 18/01/2014,0,NONE,0,0,10,0,0,0,0,0,0
12:00 18/01/2014,0,NONE,0,0,10,12.66,350,0,0,0,0
16:00 18/01/2014,0,NONE,0,0,10,9.22,330,0,0,0,1
20:00 18/01/2014,0,NONE,0,0,10,5.75,320,0,0,0,0
00:00 19/01/2014,0,NONE,0,0,10,5.75,320,0,0,0,0
04:00 19/01/2014,0,NONE,0,0,10,9.22,320,0,0,1,0
08:00 19/01/2014,0,NONE,0,0,10,10.36,290,0,0,0,0
12:00 19/01/2014,0,NONE,0,0,10,10.36,280,0,0,0,0
16:00 19/01/2014,0,NONE,0,0,10,4.61,240,0,0,0,1
20:00 19/01/2014,0,NONE,0,0,10,4.61,240,0,0,0,0
00:00 20/01/2014,0,NONE,1,0,10,0,0,0,0,0,0
04:00 20/01/2014,0,NONE,1,0,10,3.44,230,0,0,1,0
08:00 20/01/2014,0,NONE,1,0,10,8.05,240,0,0,0,0
12:00 20/01/2014,0,NONE,1,0,10,9.22,270,0,0,0,0
16:00 20/01/2014,1,A1,1,0,10,12.66,250,0,0,0,1
20:00 20/01/2014,0,NONE,1,0,10,8.05,220,0,0,0,0
00:00 21/01/2014,0,NONE,0,0,10,5.75,210,0,0,0,0
04:00 21/01/2014,0,NONE,0,0,10,4.61,230,0,0,1,0
08:00 21/01/2014,0,NONE,0,0,10,14.97,230,0,0,0,0
12:00 21/01/2014,0,NONE,0,0.001,10,16.11,220,0,0,0,0
16:00 21/01/2014,0,NONE,0,0,10,11.5,220,0,0,0,1
20:00 21/01/2014,0,NONE,0,0,10,10.36,240,0,0,0,0
00:00 22/01/2014,0,NONE,0,0,10,17.27,310,0,0,0,0
04:00 22/01/2014,0,NONE,0,0,10,13.8,320,0,0,1,0
08:00 22/01/2014,0,NONE,0,0,10,14.97,300,0,0,0,0
12:00 22/01/2014,2,A1,0,0,10,13.8,310,0,0,0,0
16:00 22/01/2014,1,A1,0,0,10,10.36,320,0,0,0,1
20:00 22/01/2014,0,NONE,0,0,10,4.61,320,0,0,0,0
00:00 23/01/2014,0,NONE,0,0,10,6.91,280,0,0,0,0
04:00 23/01/2014,0,NONE,0,0,10,8.05,330,0,0,1,0
08:00 23/01/2014,0,NONE,0,0,10,9.22,330,0,0,0,0
12:00 23/01/2014,0,NONE,0,0,10,9.22,50,0,0,0,0
16:00 23/01/2014,0,NONE,0,0,10,10.36,80,0,0,0,1
20:00 23/01/2014,0,NONE,0,0,10,8.05,360,0,0,0,0
00:00 24/01/2014,0,NONE,0,0,10,8.05,350,0,0,0,0
04:00 24/01/2014,1,A1,0,0,10,12.66,350,0,0,1,0
08:00 24/01/2014,0,NONE,0,0,10,16.11,350,0,0,0,0
12:00 24/01/2014,0,NONE,0,0,10,14.97,40,0,0,0,0
16:00 24/01/2014,1,A1,0,0,10,11.5,30,0,0,0,1
20:00 24/01/2014,0,NONE,0,0,10,9.22,340,0,0,0,0
00:00 25/01/2014,1,A1,0,0,10,8.05,340,0,0,0,0
04:00 25/01/2014,0,NONE,0,0,10,4.61,320,0,0,1,0
08:00 25/01/2014,1,A1,0,0,10,6.91,130,0,0,0,0
12:00 25/01/2014,1,A1,0,0,10,8.05,260,0,0,0,0
16:00 25/01/2014,1,A1,0,0,10,6.91,190,0,0,0,1
20:00 25/01/2014,0,NONE,0,0,10,5.75,0,0,0,0,0
00:00 26/01/2014,0,NONE,0,0,10,4.61,310,0,0,0,0
04:00 26/01/2014,0,NONE,0,0,10,3.44,210,0,0,1,0
08:00 26/01/2014,0,NONE,0,0,10,5.75,230,0,0,0,0
12:00 26/01/2014,0,NONE,0,0,10,11.5,130,0,0,0,0
16:00 26/01/2014,1,A1,0,0,10,10.36,150,0,0,0,1
20:00 26/01/2014,0,NONE,0,0,10,4.61,210,0,0,0,0
00:00 27/01/2014,0,NONE,0,0,10,0,0,0,0,0,0
04:00 27/01/2014,0,NONE,0,0,10,3.44,230,0,0,1,0
08:00 27/01/2014,0,NONE,0,0,10,6.91,210,0,0,0,0
12:00 27/01/2014,0,NONE,0,0,10,12.66,240,0,0,0,0
16:00 27/01/2014,0,NONE,0,0,10,9.22,160,0,0,0,1
20:00 27/01/2014,0,NONE,0,0,10,3.44,190,0,0,0,0
00:00 28/01/2014,0,NONE,0,0,9,0,0,0,0,0,0
04:00 28/01/2014,0,NONE,0,0,7,0,0,0,0,1,0
08:00 28/01/2014,0,NONE,0,0,10,11.5,140,0,0,0,0
12:00 28/01/2014,0,NONE,0,0,10,14.97,130,0,0,0,0
16:00 28/01/2014,0,NONE,0,0,10,9.22,150,0,0,0,1
20:00 28/01/2014,0,NONE,0,0,10,6.91,180,0,0,0,0
00:00 29/01/2014,0,NONE,0,0,10,0,0,0,0,0,0
04:00 29/01/2014,0,NONE,0,0,1.5,10.36,200,1,3,1,0
08:00 29/01/2014,0,NONE,0,0.34,1.5,6.91,240,1,1,0,0
12:00 29/01/2014,0,NONE,0,0.02,8,10.36,40,0,1,0,0
16:00 29/01/2014,0,NONE,0,0,10,12.66,360,0,0,0,1
20:00 29/01/2014,0,NONE,0,0,10,8.05,340,0,0,0,0
00:00 30/01/2014,0,NONE,0,0.001,6,9.22,310,1,1,0,0
04:00 30/01/2014,0,NONE,0,0,9,6.91,340,0,1,1,0
08:00 30/01/2014,0,NONE,0,0,10,0,0,0,0,0,0
12:00 30/01/2014,2,A1,0,0.02,10,6.91,340,0,1,0,0
16:00 30/01/2014,2,A1,0,0,5,8.05,350,1,1,0,1
20:00 30/01/2014,0,NONE,0,0.2,4,12.66,60,1,1,0,0
00:00 31/01/2014,0,NONE,0,0.72,1.5,8.05,90,1,1,0,0
04:00 31/01/2014,0,NONE,0,0,9,11.5,130,0,0,1,0
08:00 31/01/2014,0,NONE,0,0.001,8,10.36,150,0,1,0,0
12:00 31/01/2014,0,NONE,0,0,10,12.66,160,0,0,0,0
16:00 31/01/2014,0,NONE,0,0,10,11.5,150,0,0,0,1
20:00 31/01/2014,0,NONE,0,0,10,6.91,160,0,0,0,0
1/2/2014 0:00,0,NONE,0,0,10,8.05,150,0,0,0,0
1/2/2014 4:00,0,NONE,0,0,10,5.75,150,0,0,1,0
1/2/2014 8:00,0,NONE,0,0,10,17.27,140,0,0,0,0
1/2/2014 12:00,0,NONE,0,0,10,16.11,140,0,0,0,0
1/2/2014 16:00,0,NONE,0,0,10,11.5,140,0,0,0,1
